filename,width,height,class,xmin,ymin,xmax,ymax
view-of-clogged-plastic-bottles-at-river-picture-id1154812143_jpg.rf.a6e60f8d50792a079eabb7a2705bce7c.jpg,416,416,Jugs- containers,153,208,220,254
view-of-clogged-plastic-bottles-at-river-picture-id1154812143_jpg.rf.a6e60f8d50792a079eabb7a2705bce7c.jpg,416,416,Plastic beverage bottle_Large,111,60,187,98
old-man-cleaning-polluted-beach-garbage-and-ghost-nets-picture-id899680310_jpg.rf.a5b2dd752caba5a2ad81be1830c453fc.jpg,416,416,Plastic rope - net pieces,0,223,414,416
female-laborers-sort-through-polyethylene-terephthalate-bottles-in-a-picture-id1083972582_jpg.rf.a6b1bab3aea4737bf4e22d8c7dae68f9.jpg,416,416,Plastic beverage bottle_Large,157,265,203,342
female-laborers-sort-through-polyethylene-terephthalate-bottles-in-a-picture-id1083972582_jpg.rf.a6b1bab3aea4737bf4e22d8c7dae68f9.jpg,416,416,Plastic beverage bottle_Large,99,227,162,252
cigarette-and-garbage-along-a-central-street-and-canal-in-amsterdam-picture-id950036080_jpg.rf.a56252101dbbe17d1f44de91db07b70f.jpg,416,416,Cigarettes,80,70,259,336
man-with-dog-picks-up-garbage-on-beach-in-the-morning-picture-id1293786763_jpg.rf.a788fdbcfda4aa54b50642bcf0ab0380.jpg,416,416,Bags,370,145,406,220
man-with-dog-picks-up-garbage-on-beach-in-the-morning-picture-id1293786763_jpg.rf.a788fdbcfda4aa54b50642bcf0ab0380.jpg,416,416,Plastic beverage bottle_Small,318,283,340,311
man-with-dog-picks-up-garbage-on-beach-in-the-morning-picture-id1293786763_jpg.rf.a788fdbcfda4aa54b50642bcf0ab0380.jpg,416,416,Plastic beverage bottle_Small,368,217,383,229
man-with-dog-picks-up-garbage-on-beach-in-the-morning-picture-id1293786763_jpg.rf.a788fdbcfda4aa54b50642bcf0ab0380.jpg,416,416,Other,357,260,399,276
man-with-dog-picks-up-garbage-on-beach-in-the-morning-picture-id1293786763_jpg.rf.a788fdbcfda4aa54b50642bcf0ab0380.jpg,416,416,Plastic rope - net pieces,215,371,258,393
two-women-collecting-garbage-on-the-beach-picture-id1127274079_jpg.rf.a74ff00c7013e3325eeca79bf201ff2b.jpg,416,416,Plastic rope - net pieces,163,196,218,290
two-women-collecting-garbage-on-the-beach-picture-id1127274079_jpg.rf.a74ff00c7013e3325eeca79bf201ff2b.jpg,416,416,Plastic rope - net pieces,14,190,138,307
shot-piece-plastic-on-sandy-260nw-1881200752_jpg.rf.a77df52de68be9d819dbfab80350b5c2.jpg,416,416,Other,189,190,236,220
community-volunteer-groups-on-the-beach-picture-id1023573750_jpg.rf.a72a8e6fd073c48a5e9212c8d31fd45d.jpg,416,416,Bags,195,181,236,259
community-volunteer-groups-on-the-beach-picture-id1023573750_jpg.rf.a72a8e6fd073c48a5e9212c8d31fd45d.jpg,416,416,Bags,273,191,297,244
community-volunteer-groups-on-the-beach-picture-id1023573750_jpg.rf.a72a8e6fd073c48a5e9212c8d31fd45d.jpg,416,416,Bags,267,241,330,272
community-volunteer-groups-on-the-beach-picture-id1023573750_jpg.rf.a72a8e6fd073c48a5e9212c8d31fd45d.jpg,416,416,Bags,118,207,182,271
community-volunteer-groups-on-the-beach-picture-id1023573750_jpg.rf.a72a8e6fd073c48a5e9212c8d31fd45d.jpg,416,416,Plastic beverage bottle_Small,291,156,307,201
empty-bottles-washed-up-on-the-beach-picture-id1300861269_jpg.rf.a7d374e4f3444aa7290a1b28404d935d.jpg,416,416,Plastic beverage bottle_Medium,254,312,287,324
empty-bottles-washed-up-on-the-beach-picture-id1300861269_jpg.rf.a7d374e4f3444aa7290a1b28404d935d.jpg,416,416,Plastic beverage bottle_Medium,268,290,306,299
empty-bottles-washed-up-on-the-beach-picture-id1300861269_jpg.rf.a7d374e4f3444aa7290a1b28404d935d.jpg,416,416,Plastic beverage bottle_Medium,311,284,344,293
empty-bottles-washed-up-on-the-beach-picture-id1300861269_jpg.rf.a7d374e4f3444aa7290a1b28404d935d.jpg,416,416,Plastic beverage bottle_Medium,298,278,316,288
plastic-bottle-on-the-beach-with-outdoor-sunset-picture-id1302741974_jpg.rf.a75d8d11767ea52312cbb09b5f89320f.jpg,416,416,Plastic beverage bottle_Medium,86,252,225,320
london-uk-apr-18-2018-260nw-1076870828_jpg.rf.a7de4fa5c1c6dd1142de929fcce0423f.jpg,416,416,Cups,0,70,150,239
london-uk-apr-18-2018-260nw-1076870828_jpg.rf.a7de4fa5c1c6dd1142de929fcce0423f.jpg,416,416,Cups,136,260,267,386
london-uk-apr-18-2018-260nw-1076870828_jpg.rf.a7de4fa5c1c6dd1142de929fcce0423f.jpg,416,416,Straws,127,275,160,321
london-uk-apr-18-2018-260nw-1076870828_jpg.rf.a7de4fa5c1c6dd1142de929fcce0423f.jpg,416,416,Cups,200,85,333,213
london-uk-apr-18-2018-260nw-1076870828_jpg.rf.a7de4fa5c1c6dd1142de929fcce0423f.jpg,416,416,Straws,294,138,336,195
london-uk-apr-18-2018-260nw-1076870828_jpg.rf.a7de4fa5c1c6dd1142de929fcce0423f.jpg,416,416,Can,247,0,330,94
washed-up-plastic-bottle-picture-id963710628_jpg.rf.a80368d49b4d333711f504fe29c489b6.jpg,416,416,Plastic beverage bottle_Medium,171,221,254,259
plastic-waste-dump-on-the-beach-picture-id1162833119_jpg.rf.a5ff18233f1a74bed619c17215a4bc81.jpg,416,416,Cups,186,109,337,270
closeup-of-crumpled-plastic-bottle-against-white-background-picture-id1195036483_jpg.rf.a7ae1f985e63cde13b236511f15e8e23.jpg,416,416,Plastic beverage bottle_Medium,35,96,380,312
plastic-pollution-ocean-bottles-bags-260nw-1434178121_jpg.rf.a87ee901d9ea9dcc27119683b4ad5d1f.jpg,416,416,Straws,222,144,395,259
plastic-pollution-ocean-bottles-bags-260nw-1434178121_jpg.rf.a87ee901d9ea9dcc27119683b4ad5d1f.jpg,416,416,Bags,52,168,112,205
plastic-pollution-ocean-bottles-bags-260nw-1434178121_jpg.rf.a87ee901d9ea9dcc27119683b4ad5d1f.jpg,416,416,Bags,0,159,37,186
plastic-pollution-ocean-bottles-bags-260nw-1434178121_jpg.rf.a87ee901d9ea9dcc27119683b4ad5d1f.jpg,416,416,Cups,207,181,257,241
ocean-dumping-picture-id1273462447_jpg.rf.a86ea7abe33cb480d73905e150f97e0f.jpg,416,416,Plastic beverage bottle_Medium,15,219,131,285
ocean-dumping-picture-id1273462447_jpg.rf.a86ea7abe33cb480d73905e150f97e0f.jpg,416,416,Plastic beverage bottle_Medium,183,226,263,310
ocean-dumping-picture-id1273462447_jpg.rf.a86ea7abe33cb480d73905e150f97e0f.jpg,416,416,Plastic beverage bottle_Medium,264,251,322,322
ocean-dumping-picture-id1273462447_jpg.rf.a86ea7abe33cb480d73905e150f97e0f.jpg,416,416,Plastic beverage bottle_Medium,363,233,415,260
ocean-dumping-picture-id1273462447_jpg.rf.a86ea7abe33cb480d73905e150f97e0f.jpg,416,416,Jugs- containers,337,209,373,239
ocean-dumping-picture-id1273462447_jpg.rf.a86ea7abe33cb480d73905e150f97e0f.jpg,416,416,Jugs- containers,361,190,410,222
ocean-dumping-picture-id1273462447_jpg.rf.a86ea7abe33cb480d73905e150f97e0f.jpg,416,416,Jugs- containers,109,191,165,235
plastic-pollution-on-arctic-coast-260nw-1189158925_jpg.rf.a89ba6eee06a0f06a52fe2927f998cd6.jpg,416,416,Plastic rope - net pieces,117,218,229,306
environmental-issue-ghost-fishing-net-tangled-in-tree-picture-id897472222_jpg.rf.a8dd74c65c651037b4842b4a656c390a.jpg,416,416,Plastic rope - net pieces,144,0,416,415
nanaimo-canada-january-6-2021-260nw-1901486299_jpg.rf.a876bee73a9424862f0eff72bf4b4c80.jpg,416,416,Plastic beverage bottle_Large,191,153,229,273
volunteer-collecting-trash-in-the-local-parkcollecting-trash-in-picture-id1156967805_jpg.rf.a8fe5af095bf1b3fb3f668b25fb513fa.jpg,416,416,Bags,163,277,233,414
water-pollution-picture-id171279908_jpg.rf.a827855b81a4de8445ea8508e90c6c69.jpg,416,416,Plastic beverage bottle_Medium,194,193,260,212
water-pollution-picture-id171279908_jpg.rf.a827855b81a4de8445ea8508e90c6c69.jpg,416,416,Plastic beverage bottle_Medium,327,305,409,323
water-pollution-picture-id171279908_jpg.rf.a827855b81a4de8445ea8508e90c6c69.jpg,416,416,Plastic beverage bottle_Medium,219,187,296,202
water-pollution-picture-id171279908_jpg.rf.a827855b81a4de8445ea8508e90c6c69.jpg,416,416,Plastic beverage bottle_Medium,251,174,319,195
plastic-bottle-on-pristine-beach-picture-id1057837980_jpg.rf.aa4cf2f4bebc06a44a05f739878ff361.jpg,416,416,Plastic beverage bottle_Medium,262,233,295,253
enviromental-issues-red-plastic-used-disposable-plastic-cup-in-the-picture-id1161166512_jpg.rf.a98e1241d3416e90fc38df5f10050b87.jpg,416,416,Cups,111,84,209,252
plastic-bottle-on-the-beach-picture-id934439578_jpg.rf.aa2b15e7635449b2be424f02cded2b96.jpg,416,416,Plastic beverage bottle_Small,118,261,181,304
plastic-bottle-on-the-beach-picture-id1087789478_jpg.rf.a8d89966f2b4e61822c4cae70ac143d8.jpg,416,416,Plastic beverage bottle_Medium,118,80,283,290
environmental-issues-used-discarded-single-use-plastic-cup-underwater-picture-id1200735121_jpg.rf.a8d268286615aeffa97669febee037d5.jpg,416,416,Cups,124,176,221,320
female-boston-terrier-ikura-poses-with-plastic-bottles-she-corrects-picture-id1165245289_jpg.rf.aa5ada28c47244411cae1cc9435ef60a.jpg,416,416,Plastic beverage bottle_Small,19,322,67,356
female-boston-terrier-ikura-poses-with-plastic-bottles-she-corrects-picture-id1165245289_jpg.rf.aa5ada28c47244411cae1cc9435ef60a.jpg,416,416,Plastic beverage bottle_Small,196,343,362,378
women-rag-picker-collecting-plastic-bottle-and-other-plastic-in-a-picture-id1055027874_jpg.rf.a95a33e516867e967f90102f10bd57a8.jpg,416,416,Terrestrial biomass,205,370,250,397
high-angle-view-of-plastic-bottles-on-land-picture-id1277297481_jpg.rf.aa80f697bef761e143c54e8727226155.jpg,416,416,Plastic beverage bottle_Small,65,238,231,341
high-angle-view-of-plastic-bottles-on-land-picture-id1277297481_jpg.rf.aa80f697bef761e143c54e8727226155.jpg,416,416,Plastic beverage bottle_Medium,131,145,290,291
plastic-bottle-on-beach-picture-id500666117_jpg.rf.aa91c7b70e90e2510e0c1f1199df179a.jpg,416,416,Plastic beverage bottle_Large,164,271,262,337
after-the-storm-picture-id172267702_jpg.rf.aaab1a0d5fa9a69f7e44845f0b2b39b9.jpg,416,416,Plastic rope - net pieces,0,215,322,416
after-the-storm-picture-id172267702_jpg.rf.aaab1a0d5fa9a69f7e44845f0b2b39b9.jpg,416,416,Terrestrial biomass,114,139,172,158
driftwood-and-plastic-waste-on-the-shore-of-iceland-picture-id543333100_jpg.rf.aa6dcaa452f952abc4cdf9f04af77b05.jpg,416,416,Terrestrial biomass,42,56,188,382
driftwood-and-plastic-waste-on-the-shore-of-iceland-picture-id543333100_jpg.rf.aa6dcaa452f952abc4cdf9f04af77b05.jpg,416,416,Other,157,206,304,300
plastic-bottles-are-stored-before-being-sorted-and-recycled-at-the-picture-id72619199_jpg.rf.aa51d00ace5249ecbbad581c2f5f3a8b.jpg,416,416,Plastic beverage bottle_Large,292,223,373,415
plastic-bottles-are-stored-before-being-sorted-and-recycled-at-the-picture-id72619199_jpg.rf.aa51d00ace5249ecbbad581c2f5f3a8b.jpg,416,416,Plastic beverage bottle_Large,77,126,162,415
plastic-bottles-are-stored-before-being-sorted-and-recycled-at-the-picture-id72619199_jpg.rf.aa51d00ace5249ecbbad581c2f5f3a8b.jpg,416,416,Plastic beverage bottle_Large,11,178,90,357
plastic-bottles-are-stored-before-being-sorted-and-recycled-at-the-picture-id72619199_jpg.rf.aa51d00ace5249ecbbad581c2f5f3a8b.jpg,416,416,Plastic beverage bottle_Large,54,2,142,184
plastic-bottles-are-stored-before-being-sorted-and-recycled-at-the-picture-id72619199_jpg.rf.aa51d00ace5249ecbbad581c2f5f3a8b.jpg,416,416,Plastic beverage bottle_Medium,357,246,415,352
plastic-bottles-are-stored-before-being-sorted-and-recycled-at-the-picture-id72619199_jpg.rf.aa51d00ace5249ecbbad581c2f5f3a8b.jpg,416,416,Plastic beverage bottle_Medium,203,278,310,415
plastic-bottles-are-stored-before-being-sorted-and-recycled-at-the-picture-id72619199_jpg.rf.aa51d00ace5249ecbbad581c2f5f3a8b.jpg,416,416,Plastic beverage bottle_Large,132,150,282,316
plastic-bottles-are-stored-before-being-sorted-and-recycled-at-the-picture-id72619199_jpg.rf.aa51d00ace5249ecbbad581c2f5f3a8b.jpg,416,416,Plastic beverage bottle_Medium,250,84,343,218
plastic-bottles-are-stored-before-being-sorted-and-recycled-at-the-picture-id72619199_jpg.rf.aa51d00ace5249ecbbad581c2f5f3a8b.jpg,416,416,Plastic beverage bottle_Large,154,0,274,73
volunteers-picture-id1199674872_jpg.rf.aa6f85f1bcefb6b7d4f60163dcb0edf4.jpg,416,416,Bags,224,231,243,279
volunteers-picture-id1199674872_jpg.rf.aa6f85f1bcefb6b7d4f60163dcb0edf4.jpg,416,416,Bags,205,193,238,229
volunteers-picture-id1199674872_jpg.rf.aa6f85f1bcefb6b7d4f60163dcb0edf4.jpg,416,416,Bags,142,231,163,287
volunteers-picture-id1199674872_jpg.rf.aa6f85f1bcefb6b7d4f60163dcb0edf4.jpg,416,416,Bags,104,228,116,271
turkish-world-recordholder-freediver-of-the-underwater-federation-picture-id1228023390_jpg.rf.ab05e5de690b1f99d8a407f5dc3583b4.jpg,416,416,Glass beverage bottle,162,266,234,352
closeup-of-bottle-on-beach-against-sky-picture-id733519211_jpg.rf.a8be000e01098fddeb40293454816741.jpg,416,416,Plastic beverage bottle_Small,106,173,171,397
many-rubbish-on-beach-backdrop-260nw-1375935599_jpg.rf.ab20deae1153cf51dedb414d9054cf76.jpg,416,416,Plastic beverage bottle_Medium,131,187,375,317
water-pollution-picture-id1157468732_jpg.rf.abaa83a5b0b810808e26356266ddfe42.jpg,416,416,Terrestrial biomass,205,274,351,373
garbage-and-plastic-bottles-on-a-beach-environmental-pollution-of-the-picture-id1161436105_jpg.rf.ac0db32875577596c2e3ea8c57aede27.jpg,416,416,Plastic beverage bottle_Medium,153,223,280,346
close-up-hand-throwing-empty-plastic-bottle-into-the-trash-recycling-picture-id1186673090_jpg.rf.abc2f1057c3bccc36ece20325b9e61cd.jpg,416,416,Plastic beverage bottle_Small,207,176,334,320
red-bull-can-and-plastic-bottles-are-seen-washed-up-on-the-banks-of-picture-id1131896885_jpg.rf.ab5ccb5aafcc5038224d9b885f4b3e10.jpg,416,416,Plastic beverage bottle_Small,258,6,380,207
red-bull-can-and-plastic-bottles-are-seen-washed-up-on-the-banks-of-picture-id1131896885_jpg.rf.ab5ccb5aafcc5038224d9b885f4b3e10.jpg,416,416,Plastic beverage bottle_Small,256,257,392,415
red-bull-can-and-plastic-bottles-are-seen-washed-up-on-the-banks-of-picture-id1131896885_jpg.rf.ab5ccb5aafcc5038224d9b885f4b3e10.jpg,416,416,Plastic beverage bottle_Small,0,88,78,217
red-bull-can-and-plastic-bottles-are-seen-washed-up-on-the-banks-of-picture-id1131896885_jpg.rf.ab5ccb5aafcc5038224d9b885f4b3e10.jpg,416,416,Can,59,278,155,355
red-bull-can-and-plastic-bottles-are-seen-washed-up-on-the-banks-of-picture-id1131896885_jpg.rf.ab5ccb5aafcc5038224d9b885f4b3e10.jpg,416,416,Terrestrial biomass,60,53,268,415
red-bull-can-and-plastic-bottles-are-seen-washed-up-on-the-banks-of-picture-id1131896885_jpg.rf.ab5ccb5aafcc5038224d9b885f4b3e10.jpg,416,416,Terrestrial biomass,123,141,272,254
red-bull-can-and-plastic-bottles-are-seen-washed-up-on-the-banks-of-picture-id1131896885_jpg.rf.ab5ccb5aafcc5038224d9b885f4b3e10.jpg,416,416,Terrestrial biomass,143,56,404,286
red-bull-can-and-plastic-bottles-are-seen-washed-up-on-the-banks-of-picture-id1131896885_jpg.rf.ab5ccb5aafcc5038224d9b885f4b3e10.jpg,416,416,Terrestrial biomass,310,6,411,253
red-bull-can-and-plastic-bottles-are-seen-washed-up-on-the-banks-of-picture-id1131896885_jpg.rf.ab5ccb5aafcc5038224d9b885f4b3e10.jpg,416,416,Terrestrial biomass,134,274,224,414
woman-sitting-on-top-of-a-yellow-garbage-can-on-the-beach-picture-id1183948837_jpg.rf.ab08ca4e8a5ac103970f69012b9d8d4f.jpg,416,416,Plastic beverage bottle_Medium,142,310,172,323
group-of-volunteers-collecting-garbage-in-park-picture-id1001136872_jpg.rf.ab673dbbc8763b7be7d51b3918871325.jpg,416,416,Bags,154,218,212,275
group-of-volunteers-collecting-garbage-in-park-picture-id1001136872_jpg.rf.ab673dbbc8763b7be7d51b3918871325.jpg,416,416,Bags,78,202,108,255
group-of-volunteers-collecting-garbage-in-park-picture-id1001136872_jpg.rf.ab673dbbc8763b7be7d51b3918871325.jpg,416,416,Bags,63,278,84,304
group-of-volunteers-collecting-garbage-in-park-picture-id1001136872_jpg.rf.ab673dbbc8763b7be7d51b3918871325.jpg,416,416,Bags,85,285,109,308
group-of-volunteers-collecting-garbage-in-park-picture-id1001136872_jpg.rf.ab673dbbc8763b7be7d51b3918871325.jpg,416,416,Plastic beverage bottle_Medium,127,330,165,348
group-of-volunteers-collecting-garbage-in-park-picture-id1001136872_jpg.rf.ab673dbbc8763b7be7d51b3918871325.jpg,416,416,Plastic beverage bottle_Medium,242,323,268,343
group-of-volunteers-collecting-garbage-in-park-picture-id1001136872_jpg.rf.ab673dbbc8763b7be7d51b3918871325.jpg,416,416,Plastic beverage bottle_Large,271,170,296,205
pollution-single-use-plastic-bag-floating-in-idyllic-shallow-clear-picture-id1161166611_jpg.rf.ac12c3f08c659683fbbe41eff780277d.jpg,416,416,Bags,135,67,322,232
ocean-garbage-aluminium-tube-washed-260nw-1483144322_jpg.rf.ac64b32d0c9eab21a42cbbc56223f695.jpg,416,416,Personal care products,55,170,365,326
underwater-concept-global-problem-plastic-260nw-1366434269_jpg.rf.ac3341c11899cc8db69fc001869ebd8d.jpg,416,416,Bags,141,168,250,322
plastic-bottle-in-river-picture-id1264286365_jpg.rf.ab3cef8132e2e8275d74eb45928891bf.jpg,416,416,Plastic beverage bottle_Large,178,101,269,348
plastic-bottle-in-river-picture-id1264286365_jpg.rf.ab3cef8132e2e8275d74eb45928891bf.jpg,416,416,Terrestrial biomass,0,0,415,416
watermelon-peels-in-plastic-container-left-on-rock-in-greece-picture-id1176238535_jpg.rf.abfe8b8daa1d41838e5bf2bd528e5e59.jpg,416,416,Cups,170,70,360,361
plastic-ocean-environmental-pollution-260nw-478270369_jpg.rf.ac59ef3dabff971ef9f9479099f8a5f8.jpg,416,416,Bags,47,123,162,254
plastic-ocean-environmental-pollution-260nw-478270369_jpg.rf.ac59ef3dabff971ef9f9479099f8a5f8.jpg,416,416,Bags,329,110,384,196
plastic-ocean-environmental-pollution-260nw-478270369_jpg.rf.ac59ef3dabff971ef9f9479099f8a5f8.jpg,416,416,Bags,276,196,305,242
happy-community-service-people-cleaning-up-the-parkgroup-of-garbage-picture-id1155494253_jpg.rf.acac95b6b42b83120c3fa6103311784a.jpg,416,416,Bags,221,268,331,380
happy-community-service-people-cleaning-up-the-parkgroup-of-garbage-picture-id1155494253_jpg.rf.acac95b6b42b83120c3fa6103311784a.jpg,416,416,Bags,134,192,213,317
happy-community-service-people-cleaning-up-the-parkgroup-of-garbage-picture-id1155494253_jpg.rf.acac95b6b42b83120c3fa6103311784a.jpg,416,416,Bags,257,349,354,415
plastic-bottle-and-straws-at-beach-picture-id1008741344_jpg.rf.ac95a1746e8ee8367b57b2ed0dba536a.jpg,416,416,Plastic beverage bottle_Large,266,172,308,344
plastic-bottle-and-straws-at-beach-picture-id1008741344_jpg.rf.ac95a1746e8ee8367b57b2ed0dba536a.jpg,416,416,Straws,265,134,299,169
plastic-pollution-picture-id1175749542_jpg.rf.ac89e5d1c377b6332fdd8e043a76d995.jpg,416,416,Bags,105,5,277,287
plastic-bottle-garbage-for-recycling-concept-reusen-picture-id1300623288_jpg.rf.acc71f2017ccfe95545947b18b321025.jpg,416,416,Plastic beverage bottle_Medium,130,86,211,260
pollution-single-use-plastic-bag-floating-in-idyllic-shallow-clear-picture-id1161166523_jpg.rf.ac8b78ddc93746233f94c0076b5d7132.jpg,416,416,Bags,146,141,261,249
plastic-bottle-on-beach-picture-id1128293446_jpg.rf.ac77b4b7366d0663e7106850aa2c5679.jpg,416,416,Plastic beverage bottle_Medium,192,260,262,290
plastic-bottle-on-beach-picture-id1128293446_jpg.rf.ac77b4b7366d0663e7106850aa2c5679.jpg,416,416,Bottle- container Caps,243,288,253,299
water-pollution-picture-id1157591006_jpg.rf.acf1fa0c0641169f3ccfa3f85537ae0a.jpg,416,416,Terrestrial biomass,222,163,299,329
garbage-on-beach-picture-id1181009131_jpg.rf.ac2c5a7ef3a8cbf1044ccf54ab960b95.jpg,416,416,Plastic beverage bottle_Medium,275,287,313,317
garbage-on-beach-picture-id1181009131_jpg.rf.ac2c5a7ef3a8cbf1044ccf54ab960b95.jpg,416,416,Plastic beverage bottle_Medium,343,318,373,340
garbage-on-beach-picture-id1181009131_jpg.rf.ac2c5a7ef3a8cbf1044ccf54ab960b95.jpg,416,416,Plastic beverage bottle_Large,362,295,408,339
garbage-on-beach-picture-id1181009131_jpg.rf.ac2c5a7ef3a8cbf1044ccf54ab960b95.jpg,416,416,Plastic beverage bottle_Large,323,342,378,367
garbage-on-beach-picture-id1181009131_jpg.rf.ac2c5a7ef3a8cbf1044ccf54ab960b95.jpg,416,416,Plastic beverage bottle_Large,104,290,160,327
garbage-on-beach-picture-id1181009131_jpg.rf.ac2c5a7ef3a8cbf1044ccf54ab960b95.jpg,416,416,Plastic beverage bottle_Large,61,277,93,311
garbage-on-beach-picture-id1181009131_jpg.rf.ac2c5a7ef3a8cbf1044ccf54ab960b95.jpg,416,416,Other,218,374,269,402
plastic-bottle-on-beach-picture-idphaagb000009_jpg.rf.acfb8a80b91bcdabafe9f2a6180f8943.jpg,416,416,Plastic beverage bottle_Small,124,82,396,349
water-pollution-picture-id1178761485_jpg.rf.ac428b2d6bc3d42718e06a4f13990a4c.jpg,416,416,Bags,84,167,277,401
man-picks-up-garbage-on-beach-in-the-morning-picture-id1293786706_jpg.rf.ad1351dc87ad79dc3bfff77688fb23e9.jpg,416,416,Bags,131,54,278,393
man-picks-up-garbage-on-beach-in-the-morning-picture-id1293786706_jpg.rf.ad1351dc87ad79dc3bfff77688fb23e9.jpg,416,416,Other,198,171,236,254
be-responsible-picture-id1254398060_jpg.rf.ad0821a88b877111b9c6b911a41fd9d8.jpg,416,416,Bags,213,126,266,236
be-responsible-picture-id1254398060_jpg.rf.ad0821a88b877111b9c6b911a41fd9d8.jpg,416,416,Plastic beverage bottle_Large,246,304,272,370
be-responsible-picture-id1254398060_jpg.rf.ad0821a88b877111b9c6b911a41fd9d8.jpg,416,416,Bags,228,362,277,414
garbage-at-the-seashore-picture-id525736268_jpg.rf.ac4a5d45f05ed160c6b1ea9e5a8290dd.jpg,416,416,Plastic beverage bottle_Large,144,209,301,287
garbage-and-plastic-bottles-on-a-beach-environmental-pollution-of-the-picture-id1165096063_jpg.rf.ad2705dc8ad77de415a0d9e1224b6112.jpg,416,416,Cups,370,278,415,313
garbage-and-plastic-bottles-on-a-beach-environmental-pollution-of-the-picture-id1165096063_jpg.rf.ad2705dc8ad77de415a0d9e1224b6112.jpg,416,416,Plastic beverage bottle_Small,70,314,156,349
garbage-and-plastic-bottles-on-a-beach-environmental-pollution-of-the-picture-id1165096063_jpg.rf.ad2705dc8ad77de415a0d9e1224b6112.jpg,416,416,Plastic beverage bottle_Small,243,248,326,299
garbage-and-plastic-bottles-on-a-beach-environmental-pollution-of-the-picture-id1165096063_jpg.rf.ad2705dc8ad77de415a0d9e1224b6112.jpg,416,416,Plastic beverage bottle_Medium,148,294,342,360
garbage-on-beach-left-by-260nw-293803505_jpg.rf.ad2c31e746876d1e369573ecb45a6b92.jpg,416,416,Can,148,174,187,221
garbage-on-beach-left-by-260nw-293803505_jpg.rf.ad2c31e746876d1e369573ecb45a6b92.jpg,416,416,Plastic beverage bottle_Medium,274,183,409,305
garbage-on-beach-left-by-260nw-293803505_jpg.rf.ad2c31e746876d1e369573ecb45a6b92.jpg,416,416,Bottle- container Caps,146,262,196,309
garbage-on-beach-left-by-260nw-293803505_jpg.rf.ad2c31e746876d1e369573ecb45a6b92.jpg,416,416,Bottle- container Caps,190,187,230,220
garbage-on-beach-left-by-260nw-293803505_jpg.rf.ad2c31e746876d1e369573ecb45a6b92.jpg,416,416,Bags,200,251,283,311
garbage-on-beach-left-by-260nw-293803505_jpg.rf.ad2c31e746876d1e369573ecb45a6b92.jpg,416,416,Bottle- container Caps,79,308,103,342
garbage-on-beach-left-by-260nw-293803505_jpg.rf.ad2c31e746876d1e369573ecb45a6b92.jpg,416,416,Cigarettes,119,300,128,336
garbage-on-beach-left-by-260nw-293803505_jpg.rf.ad2c31e746876d1e369573ecb45a6b92.jpg,416,416,Cigarettes,132,302,139,328
garbage-on-beach-left-by-260nw-293803505_jpg.rf.ad2c31e746876d1e369573ecb45a6b92.jpg,416,416,Cigarettes,137,315,164,334
garbage-on-beach-left-by-260nw-293803505_jpg.rf.ad2c31e746876d1e369573ecb45a6b92.jpg,416,416,Cigarettes,158,328,178,348
valunteer-man-cleaning-the-beach-picture-id1200130088_jpg.rf.ada92fb6000725fa1ed714fe1c0f36f1.jpg,416,416,Bags,239,361,273,383
valunteer-man-cleaning-the-beach-picture-id1200130088_jpg.rf.ada92fb6000725fa1ed714fe1c0f36f1.jpg,416,416,Bags,194,176,259,316
spilled-garbage-on-beach-big-260nw-1851760825_jpg.rf.ad61f35a2dff56ab91c1494f244dc018.jpg,416,416,Plastic beverage bottle_Medium,169,192,245,385
spilled-garbage-on-beach-big-260nw-1851760825_jpg.rf.ad61f35a2dff56ab91c1494f244dc018.jpg,416,416,Plastic beverage bottle_Medium,217,215,339,373
spilled-garbage-on-beach-big-260nw-1851760825_jpg.rf.ad61f35a2dff56ab91c1494f244dc018.jpg,416,416,Plastic beverage bottle_Medium,315,203,382,324
plastic-pollution-picture-id1167973406_jpg.rf.ad7fe88f1cbfe5dcaf060eba0181cad6.jpg,416,416,Bags,106,192,195,317
volunteer-together-pick-up-trash-in-the-park-picture-id1167569812_jpg.rf.ad6749a446b202422ca60f1525727550.jpg,416,416,Bags,181,140,205,211
volunteer-together-pick-up-trash-in-the-park-picture-id1167569812_jpg.rf.ad6749a446b202422ca60f1525727550.jpg,416,416,Bags,334,138,348,179
volunteer-together-pick-up-trash-in-the-park-picture-id1167569812_jpg.rf.ad6749a446b202422ca60f1525727550.jpg,416,416,Bags,279,217,306,302
volunteer-together-pick-up-trash-in-the-park-picture-id1167569812_jpg.rf.ad6749a446b202422ca60f1525727550.jpg,416,416,Bags,210,238,222,253
volunteer-together-pick-up-trash-in-the-park-picture-id1167569812_jpg.rf.ad6749a446b202422ca60f1525727550.jpg,416,416,Bags,60,221,71,233
volunteer-together-pick-up-trash-in-the-park-picture-id1167569812_jpg.rf.ad6749a446b202422ca60f1525727550.jpg,416,416,Bags,3,244,24,262
volunteer-together-pick-up-trash-in-the-park-picture-id1167569812_jpg.rf.ad6749a446b202422ca60f1525727550.jpg,416,416,Bags,292,175,303,203
volunteer-together-pick-up-trash-in-the-park-picture-id1167569812_jpg.rf.ad6749a446b202422ca60f1525727550.jpg,416,416,Bags,247,266,264,286
